,Position,Oral,Written,Race,Combine,Class
0,Captain,90.61258017768861,89.49878071458463,W,85.56284650461586,1
1,Captain,75.41922912033894,90.50065259005868,W,83.70301565572153,1
2,Captain,79.77037223011848,82.00533622302609,W,80.62611314001194,1
3,Captain,85.462536739086,73.0039525028272,W,76.62666209015222,1
4,Captain,71.89510715739848,78.74397679016005,W,76.35016588190206,1
5,Captain,79.77037223011848,86.50725936984404,O,85.56284650461586,1
6,Captain,72.49881001986,77.48982821484385,W,75.38063991504751,1
7,Captain,74.22193046567897,89.49878071458463,O,83.70301565572153,1
8,Captain,70.01941476661949,77.0013522564708,W,74.49694581679097,1
9,Captain,79.77037223011848,68.5022729003904,W,73.65999421324781,1
10,Captain,83.99248815285704,66.50610990854061,W,72.80393142856948,1
11,Captain,75.41922912033894,70.00219817853099,W,72.76316603708766,1
12,Captain,83.27558594150733,79.00346932769833,O,80.20205982423388,1
13,Captain,70.01941476661949,73.989371407951,W,71.99311843407338,1
14,Captain,72.49881001986,70.00219817853099,W,71.1102557614687,1
15,Captain,85.462536739086,72.99680491214144,O,78.83967429125701,1
16,Captain,66.45463707129292,70.51293352312236,W,70.23305776154088,1
17,Captain,63.562258384858566,73.00829722165106,W,69.73054421984688,1
18,Captain,72.49881001986,78.74397679016005,O,76.35016588190206,1
19,Captain,76.65876525000432,59.497859933330695,W,67.31745410319743,1
20,Captain,53.96225558881058,76.99679537452238,W,66.88021145020117,1
21,Captain,76.65876525000432,73.00829722165106,O,73.65999421324781,1
22,Captain,58.575942572946175,71.00643671435353,W,65.3712396279624,0
23,Captain,74.22193046567897,59.497859933330695,W,65.2622414447909,0
24,Captain,64.47437617163433,64.50220195140233,W,64.87885969678776,0
25,Captain,64.47437617163433,63.99679322367341,W,65.08203647857815,0
26,Captain,56.631515708866026,71.9906860778046,W,64.64780358227888,0
27,Captain,66.91638775113246,80.75451395831593,O,72.80393142856948,0
28,Captain,54.40343069970048,71.4983173762343,W,62.869768957727935,0
29,Captain,55.56073355820274,82.00533622302609,O,71.1102557614687,0
30,Captain,70.64514625755001,68.5022729003904,O,69.73054421984688,0
31,Captain,53.49898467848007,63.23388748058987,W,59.68019670245447,0
32,Captain,65.10964281973823,67.99753771489523,O,66.569024929351,0
33,Captain,45.5453762773206,66.50215720843731,W,57.57902061058715,0
34,Captain,71.89510715739848,60.49721199707979,O,65.08203647857815,0
35,Captain,63.562258384858566,64.50220195140233,O,64.28273262739502,0
36,Captain,74.83266381460199,55.00648712451391,O,62.869768957727935,0
37,Captain,46.42973981596795,70.51293352312236,O,62.205488912373994,0
38,Captain,49.5040977739004,53.49406967885341,W,51.21546352603107,0
39,Captain,66.45463707129292,57.49788612620564,O,58.955646429528606,0
40,Captain,58.575942572946175,53.75039543106945,O,54.442114143833905,0
41,Lieutenant,90.61258017768861,86.50725936984404,W,85.56284650461586,1
42,Lieutenant,83.99248815285704,80.75451395831593,W,81.50531606343131,1
43,Lieutenant,73.3377760245506,86.49389474255966,W,81.50531606343131,1
44,Lieutenant,81.22938920424582,78.99852047109223,W,80.20205982423388,1
45,Lieutenant,75.39803689432799,81.50107299462609,W,80.06379926382147,1
46,Lieutenant,67.49786089804623,86.50725936984404,W,80.06379926382147,1
47,Lieutenant,75.84241518962135,79.00346932769833,W,78.52794514349984,1
48,Lieutenant,67.09020961637881,84.49636106807984,W,78.83967429125701,1
49,Lieutenant,59.59266790822774,90.50065259005868,W,77.47389496070534,1
50,Lieutenant,61.878378094015886,86.49222998015603,W,77.47389496070534,1
51,Lieutenant,63.119982611442985,80.75451395831593,W,75.38063991504751,1
52,Lieutenant,68.13852073538072,76.99679537452238,W,74.39884871151756,1
53,Lieutenant,55.83792322255914,84.49636106807984,W,73.65999421324781,1
54,Lieutenant,81.22938920424582,81.50107299462609,O,81.50531606343131,1
55,Lieutenant,67.49786089804623,90.50065259005868,O,80.62611314001194,1
56,Lieutenant,83.99248815285704,77.48982821484385,O,80.06379926382147,1
57,Lieutenant,70.64514625755001,74.50345759684721,W,71.99311843407338,1
58,Lieutenant,59.168966016719594,78.74397679016005,W,71.2333744143601,1
59,Lieutenant,83.27558594150733,62.00759460123624,W,70.23305776154088,1
60,Lieutenant,69.804668282264,84.49636106807984,O,78.52794514349984,1
61,Lieutenant,74.22193046567897,66.76352334129837,W,69.42354681993815,1
62,Lieutenant,75.84241518962135,78.99852047109223,O,77.47389496070534,1
63,Lieutenant,61.878378094015886,73.0039525028272,W,68.62313297281814,1
64,Lieutenant,90.61258017768861,63.23388748058987,O,76.62666209015222,1
