,Position,Oral,Written,Race,Combine,Class
0,Captain,87.22879472960918,83.99840721590289,W,79.696532112682,1
1,Captain,70.84145333356436,83.99840721590289,W,79.696532112682,1
2,Captain,77.49309405832271,81.98293124401967,W,78.40373428708952,1
3,Captain,87.22879472960918,72.00114127723744,W,72.73825214044768,1
4,Captain,68.87107739881381,74.00408569280043,W,72.73825214044768,1
5,Captain,80.421907471604,81.99336891697904,H,79.696532112682,1
6,Captain,70.48559873070838,74.00408569280043,W,72.24658163906223,1
7,Captain,70.95444627264845,83.99840721590289,H,78.40373428708952,1
8,Captain,68.87107739881381,73.01629578834259,W,72.24658163906223,1
9,Captain,77.49309405832271,67.98583232294932,W,71.8258883360742,1
10,Captain,80.421907471604,67.0009004887766,W,69.12095880975143,1
11,Captain,70.84145333356436,70.00566624059407,W,69.12095880975143,1
12,Captain,87.22879472960918,74.00408569280043,H,76.02423348145636,1
13,Captain,67.61053645003338,72.01058121907153,W,68.19415118259319,1
14,Captain,70.48559873070838,70.99615230438586,W,68.19415118259319,1
15,Captain,87.22879472960918,73.01629578834259,B,76.02423348145636,1
16,Captain,65.8007803975189,70.00566624059407,W,66.28438459893621,1
17,Captain,60.82919071898702,72.00114127723744,W,66.28438459893621,1
18,Captain,68.87107739881381,81.98293124401967,B,71.8258883360742,1
19,Captain,70.95444627264845,64.00149736256424,W,65.00757429693375,1
20,Captain,54.76698522246321,73.01629578834259,W,63.27020845154456,1
21,Captain,70.95444627264845,73.01097743443165,B,69.12095880975143,1
22,Captain,56.46145114322641,71.00406583896809,W,62.44169641497406,0
23,Captain,70.80776306642325,64.00149736256424,W,62.44169641497406,0
24,Captain,60.82919071898702,65.97768845234881,W,60.80839020841918,0
25,Captain,60.82919071898702,66.99556175291761,W,60.80839020841918,0
26,Captain,55.83327489215661,72.00114127723744,W,60.80839020841918,0
27,Captain,68.87107739881381,75.00725573713092,H,71.8258883360742,0
28,Captain,54.76698522246321,70.99615230438586,W,59.45260691868567,0
29,Captain,51.66766801303133,82.00099433113265,B,68.19415118259319,0
30,Captain,70.80776306642325,64.99525085122256,H,65.84200969619125,0
31,Captain,52.904618658873034,66.99556175291761,W,57.34404128946165,0
32,Captain,67.61053645003338,64.99669636933821,H,62.44169641497406,0
33,Captain,45.407915890735744,67.0009004887766,W,57.26698408687281,0
34,Captain,67.61053645003338,65.97768845234881,B,62.78118199125804,0
35,Captain,65.8007803975189,59.00537772663733,H,59.45260691868567,0
36,Captain,70.48559873070838,64.00149736256424,B,60.686138923154566,0
37,Captain,51.66766801303133,66.99556175291761,H,57.34404128946165,0
38,Captain,51.66766801303133,57.98208451087129,W,54.141020290786486,0
39,Captain,59.99127028675572,64.99525085122256,B,57.34404128946165,0
40,Captain,54.76698522246321,59.00537772663733,B,54.72015252736431,0
41,Lieutenant,87.22879472960918,82.00099433113265,W,79.696532112682,1
42,Lieutenant,80.421907471604,81.98293124401967,W,78.40373428708952,1
43,Lieutenant,70.48559873070838,81.99336891697904,W,78.40373428708952,1
44,Lieutenant,77.49309405832271,75.00725573713092,W,76.02423348145636,1
45,Lieutenant,70.95444627264845,81.98293124401967,W,76.02423348145636,1
46,Lieutenant,66.2496003123665,82.00099433113265,W,76.02423348145636,1
47,Lieutenant,70.95444627264845,75.00725573713092,W,74.3158276268769,1
48,Lieutenant,66.2496003123665,81.99336891697904,W,74.3158276268769,1
49,Lieutenant,56.46145114322641,83.99840721590289,W,74.3158276268769,1
50,Lieutenant,59.99127028675572,82.00099433113265,W,72.73825214044768,1
51,Lieutenant,59.99127028675572,75.00725573713092,W,72.24658163906223,1
52,Lieutenant,67.61053645003338,73.01629578834259,W,71.8258883360742,1
53,Lieutenant,55.83327489215661,81.99336891697904,W,71.8258883360742,1
54,Lieutenant,77.49309405832271,81.99336891697904,B,79.696532112682,1
55,Lieutenant,61.239495066230525,83.99840721590289,B,79.696532112682,1
56,Lieutenant,80.421907471604,74.00408569280043,B,78.40373428708952,1
57,Lieutenant,68.87107739881381,72.01058121907153,W,69.12095880975143,1
58,Lieutenant,56.46145114322641,74.00408569280043,W,68.19415118259319,1
59,Lieutenant,80.421907471604,64.99525085122256,W,66.28438459893621,1
60,Lieutenant,65.8007803975189,83.99840721590289,B,74.3158276268769,1
61,Lieutenant,70.80776306642325,67.98583232294932,W,65.84200969619125,1
62,Lieutenant,70.80776306642325,75.00725573713092,B,72.73825214044768,1
63,Lieutenant,59.99127028675572,71.00406583896809,W,65.84200969619125,1
64,Lieutenant,87.22879472960918,67.98583232294932,B,72.24658163906223,1
65,Lieutenant,65.8007803975189,67.99120916220875,W,65.84200969619125,1
66,Lieutenant,65.8007803975189,67.98583232294932,W,65.00757429693375,1
67,Lieutenant,60.82919071898702,82.00099433113265,H,74.3158276268769,1
68,Lieutenant,70.84145333356436,72.00114127723744,H,72.73825214044768,1
69,Lieutenant,58.74456684105749,70.00566624059407,W,63.27020845154456,1
70,Lieutenant,55.00250325627494,73.01097743443165,W,63.27020845154456,1
71,Lieutenant,59.99127028675572,81.98293124401967,H,72.24658163906223,1
72,Lieutenant,70.80776306642325,64.99669636933821,W,62.78118199125804,1
73,Lieutenant,66.2496003123665,65.97768845234881,W,62.78118199125804,1
74,Lieutenant,61.239495066230525,66.99556175291761,W,62.78118199125804,1
75,Lieutenant,58.74456684105749,67.99120916220875,W,62.44169641497406,0
76,Lieutenant,77.49309405832271,67.99120916220875,H,69.12095880975143,0
77,Lieutenant,67.61053645003338,64.99525085122256,W,60.686138923154566,0
78,Lieutenant,55.00250325627494,72.01058121907153,W,60.686138923154566,0
79,Lieutenant,50.414017921474475,73.01097743443165,W,60.686138923154566,0
80,Lieutenant,70.48559873070838,72.01058121907153,H,68.19415118259319,0
81,Lieutenant,51.66766801303133,73.01097743443165,W,59.45260691868567,0
82,Lieutenant,70.84145333356436,72.00114127723744,B,69.12095880975143,0
83,Lieutenant,58.74456684105749,67.0009004887766,W,59.45260691868567,0
